attribute,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
Blurry,-0.03481142967939377,-0.08033282309770584,-0.17797289788722992,-0.04490373283624649,-0.016179636120796204,-0.008106125518679619,-0.04655401036143303,-0.049254242330789566,-0.04240327328443527,-0.0187417920678854,1.0000022649765015,-0.03926771506667137,-0.0648459941148758,-0.014053188264369965,-0.020377308130264282,0.018612287938594818,-0.027668071910738945,-0.005989403463900089,-0.1402442455291748,-0.08911077678203583,0.0243198424577713,-0.032263174653053284,-0.00231371121481061,0.058637287467718124,-0.002424708567559719,-0.08485367149114609,-0.020739613100886345,-0.061086636036634445,-0.002633283846080303,-0.05288144201040268,-0.022264469414949417,-0.0680428221821785,-0.04181048274040222,-0.01975168101489544,-0.0661228746175766,0.01826006919145584,-0.1304582953453064,-0.012401150539517403,-0.02135307341814041,-0.056671254336833954
Brown_Hair,-0.01122796256095171,0.01141666341573,0.13068078458309174,-0.043295491486787796,-0.0716647133231163,0.07205596566200256,-0.013315616175532341,-0.13516567647457123,-0.2424319088459015,-0.17087504267692566,-0.03926771506667137,1.0000014305114746,-0.0661616250872612,-0.09270494431257248,-0.07833799719810486,-0.0746651291847229,-0.06460245698690414,-0.09916257858276367,0.07214279472827911,0.029771922156214714,-0.10230022668838501,8.490491018164903e-05,-0.06440641731023788,-0.02472475916147232,0.07377179712057114,0.04208475723862648,-0.018925169482827187,0.04165969416499138,-0.10004621744155884,0.009085000492632389,-0.033768609166145325,0.0405937023460865,-0.020025592297315598,0.1633504182100296,0.0008367556729353964,-0.09971033781766891,0.08993586152791977,-0.008441378362476826,-0.0750725269317627,0.10194937139749527
Bushy_Eyebrows,0.2260042130947113,-0.034594301134347916,0.0386502742767334,0.10487641394138336,-0.028092019259929657,-0.07925889641046524,0.011801904067397118,0.13528575003147125,0.27647581696510315,-0.15062551200389862,-0.0648459941148758,-0.0661616250872612,0.999996542930603,-0.01107875443994999,-0.016158027574419975,-0.07096648961305618,0.11059270799160004,-0.05092313140630722,-0.1266935020685196,-0.05059966444969177,0.24698445200920105,-0.035599417984485626,0.11154959350824356,0.000753995671402663,-0.20149113237857819,0.01131801400333643,-0.03374083340167999,-0.024325132369995117,-0.042139932513237,-0.03306352347135544,0.13544340431690216,-0.005594470072537661,0.08716490864753723,-0.07841259241104126,-0.07841505110263824,-0.024438006803393364,-0.17353807389736176,-0.07829927653074265,0.04867997020483017,0.08505860716104507
Chubby,-0.0265372171998024,-0.10358875244855881,-0.23243266344070435,0.17156419157981873,0.24377040565013885,-0.08551343530416489,-0.013984262011945248,0.33031126856803894,-0.009070578962564468,-0.09512584656476974,-0.014053188264369965,-0.09270494431257248,-0.01107875443994999,1.0000042915344238,0.5698224306106567,0.17395812273025513,0.1444283276796341,0.24509073793888092,-0.1654319018125534,0.023504624143242836,0.24056798219680786,0.017141422256827354,0.1710626780986786,0.04081151634454727,-0.14645127952098846,-0.0302048921585083,-0.029768412932753563,-0.12141900509595871,0.197072371840477,-0.048978760838508606,0.09817388653755188,0.01901123858988285,-0.029562748968601227,-0.1076391339302063,-0.07729238271713257,0.06922478973865509,-0.19952581822872162,-0.06117859482765198,0.21454206109046936,-0.32482901215553284
Double_Chin,-0.01679522916674614,-0.0887807235121727,-0.20269159972667694,0.20609544217586517,0.23325671255588531,-0.0740719810128212,-0.027803931385278702,0.31376534700393677,-0.04354597628116608,-0.08197508007287979,-0.020377308130264282,-0.07833799719810486,-0.016158027574419975,0.5698224306106567,0.9999970197677612,0.1531655639410019,0.04571106284856796,0.29148921370506287,-0.14483417570590973,0.06375813484191895,0.21361638605594635,0.060076482594013214,0.10305333882570267,0.0497935488820076,-0.06233623996376991,-0.04826294258236885,-0.024509547278285027,-0.09467047452926636,0.20408543944358826,-0.038825493305921555,0.005675893276929855,0.08109261840581894,-0.02617189660668373,-0.09303941577672958,-0.06811579316854477,0.03651639074087143,-0.1730370670557022,-0.050695355981588364,0.24319298565387726,-0.32203519344329834
Eyeglasses,0.010218712501227856,-0.1503693163394928,-0.23291634023189545,-0.04385489597916603,0.10518375039100647,-0.06186170130968094,-0.05226045846939087,0.1520421952009201,-0.021018240600824356,-0.09660795331001282,0.018612287938594818,-0.0746651291847229,-0.07096648961305618,0.17395812273025513,0.1531655639410019,1.0000016689300537,0.07855501770973206,0.17471301555633545,-0.19659209251403809,-0.10561522841453552,0.20673027634620667,-0.010833244770765305,0.08006781339645386,-0.04175008460879326,-0.10192707926034927,-0.06764011085033417,-0.025637103244662285,-0.10316838324069977,0.09625294059515,-0.06676216423511505,0.03916909545660019,-0.05640647932887077,-0.01589185744524002,-0.09814746677875519,-0.09151708334684372,0.08138544112443924,-0.21647512912750244,-0.04711337760090828,0.13715077936649323,-0.21857909858226776
Goatee,0.13336314260959625,-0.11559882760047913,-0.14630728960037231,0.08006756752729416,0.11258609592914581,-0.08444967120885849,0.022461049258708954,0.19168205559253693,0.054061856120824814,-0.10693182051181793,-0.027668071910738945,-0.06460245698690414,0.11059270799160004,0.1444283276796341,0.04571106284856796,0.07855501770973206,0.9999974966049194,-0.0065223900601267815,-0.18684425950050354,-0.12151424586772919,0.2853042185306549,-0.07422477751970291,0.461721271276474,-0.021839238703250885,-0.5708995461463928,-0.0323123075067997,-0.03792847692966461,-0.07700709253549576,0.048043638467788696,-0.060535978525877,0.5325538516044617,-0.10244450718164444,-0.05163520202040672,-0.104463592171669,-0.09930962324142456,0.10072803497314453,-0.22759079933166504,-0.07215025275945663,0.034674614667892456,-0.1012028381228447
Gray_Hair,-0.050945818424224854,-0.1037832647562027,-0.20491890609264374,0.19113114476203918,0.17007765173912048,-0.0679054781794548,-0.08717797696590424,0.22316119074821472,-0.11724413931369781,-0.06771311163902283,-0.005989403463900089,-0.09916257858276367,-0.05092313140630722,0.24509073793888092,0.29148921370506287,0.17471301555633545,-0.0065223900601267815,1.0000011920928955,-0.146121084690094,-0.009120577946305275,0.20223654806613922,0.003335080575197935,0.03399452567100525,0.01583043485879898,0.0028524058870971203,-0.06706640869379044,-0.017844069749116898,-0.06539461016654968,0.29377350211143494,-0.04163573682308197,-0.007015051320195198,-0.00010514970927033573,-0.010281627997756004,-0.0938945859670639,-0.06629423052072525,-0.03855254873633385,-0.1696217805147171,-0.04771432280540466,0.2808016538619995,-0.3708255887031555
Heavy_Makeup,-0.2564610242843628,0.4524494409561157,0.4971123933792114,-0.2855590283870697,-0.11168114095926285,0.12338438630104065,0.15514911711215973,-0.2820650339126587,-0.041591886430978775,0.2951558530330658,-0.1402442455291748,0.07214279472827911,-0.1266935020685196,-0.1654319018125534,-0.14483417570590973,-0.19659209251403809,-0.18684425950050354,-0.146121084690094,0.9999992847442627,0.3043789863586426,-0.6501366496086121,0.1302669793367386,-0.15374942123889923,-0.03282934054732323,0.3210592269897461,0.23326078057289124,0.03837564215064049,0.2774551212787628,-0.11233828961849213,0.3096882998943329,-0.17275093495845795,0.22685782611370087,-0.06692012399435043,0.33042111992836,0.3654564917087555,-0.1503625214099884,0.7945466637611389,0.201662078499794,-0.2028001993894577,0.23278482258319855
High_Cheekbones,-0.17018942534923553,0.17661091685295105,0.18240530788898468,0.0652744472026825,-0.003056519664824009,0.05459659546613693,0.053773969411849976,0.04265039414167404,0.003808211302384734,0.12906448543071747,-0.08911077678203583,0.029771922156214714,-0.05059966444969177,0.023504624143242836,0.06375813484191895,-0.10561522841453552,-0.12151424586772919,-0.009120577946305275,0.3043789863586426,0.9999983310699463,-0.2720053195953369,0.4516439735889435,-0.10204289108514786,0.055202797055244446,0.20686496794223785,0.23312759399414062,-0.08031775057315826,0.07461819052696228,0.018188880756497383,0.24969393014907837,-0.14674027264118195,0.7070920467376709,-0.016982994973659515,0.13298699259757996,0.25154832005500793,-0.0977000743150711,0.3143734931945801,0.13640931248664856,-0.045920707285404205,-0.0029353839345276356
Male,0.3917548954486847,-0.41783761978149414,-0.4211750030517578,0.3011845648288727,0.17045123875141144,-0.1668226718902588,-0.1795777976512909,0.3840000033378601,0.11349036544561386,-0.3383632004261017,0.0243198424577713,-0.10230022668838501,0.24698445200920105,0.24056798219680786,0.21361638605594635,0.20673027634620667,0.2853042185306549,0.20223654806613922,-0.6501366496086121,-0.2720053195953369,1.0000007152557373,-0.12498670816421509,0.23493659496307373,0.006226034834980965,-0.4892539978027344,-0.13860008120536804,-0.07471538335084915,-0.22988198697566986,0.1286013424396515,-0.21041235327720642,0.26379579305648804,-0.1789572536945343,0.06754288822412491,-0.3348484933376312,-0.37201958894729614,0.1402067095041275,-0.7872670888900757,-0.26249489188194275,0.30962494015693665,-0.29878371953964233
Mouth_Slightly_Open,-0.08490266650915146,0.08443502336740494,0.04395461454987526,0.049638982862234116,-0.003719103056937456,0.013108203187584877,0.056641705334186554,0.04529309645295143,-0.033209364861249924,0.07532213628292084,-0.032263174653053284,8.490491018164903e-05,-0.035599417984485626,0.017141422256827354,0.060076482594013214,-0.010833244770765305,-0.07422477751970291,0.003335080575197935,0.1302669793367386,0.4516439735889435,-0.12498670816421509,0.9999983310699463,-0.0767274871468544,0.11007620394229889,0.10805130004882812,0.10874245315790176,-0.06635601073503494,0.009344229474663734,0.019253654405474663,0.14844676852226257,-0.09311766177415848,0.5519813895225525,-0.016056910157203674,0.05277258902788162,0.14675834774971008,0.002655554795637727,0.13049782812595367,0.09622043371200562,-0.030845455825328827,-0.001350972568616271
Mustache,0.0918649286031723,-0.08994124829769135,-0.14001931250095367,0.10299878567457199,0.06913698464632034,-0.06715311110019684,0.02974666841328144,0.21026258170604706,0.05324561521410942,-0.08995763957500458,-0.00231371121481061,-0.06440641731023788,0.11154959350824356,0.1710626780986786,0.10305333882570267,0.08006781339645386,0.461721271276474,0.03399452567100525,-0.15374942123889923,-0.10204289108514786,0.23493659496307373,-0.0767274871468544,1.0000017881393433,-0.0033551082015037537,-0.4602808654308319,-0.05700196698307991,-0.028773557394742966,-0.06402582675218582,0.0551033541560173,-0.04874243214726448,0.3594180643558502,-0.09777051210403442,-0.03201288729906082,-0.08319936692714691,-0.08018427342176437,0.08819910138845444,-0.18727843463420868,-0.0563349686563015,0.07617326080799103,-0.12859906256198883
Narrow_Eyes,-0.006945550441741943,0.02565637044608593,-0.05972564220428467,0.09967098385095596,0.014072859659790993,0.0009823497384786606,0.11331260949373245,0.06175064295530319,-0.012703734450042248,0.005146365612745285,0.058637287467718124,-0.02472475916147232,0.000753995671402663,0.04081151634454727,0.0497935488820076,-0.04175008460879326,-0.021839238703250885,0.01583043485879898,-0.03282934054732323,0.055202797055244446,0.006226034834980965,0.11007620394229889,-0.0033551082015037537,0.9999985694885254,0.01818188466131687,-0.09086417406797409,-0.01238938607275486,-0.05173572525382042,0.009435223415493965,0.00020431060693226755,-0.012611291371285915,0.07369622588157654,0.0012843451695516706,0.023294690996408463,0.001794039853848517,-0.01362526137381792,-0.01622019335627556,0.018262850120663643,0.0071386415511369705,-0.02662649005651474
No_Beard,-0.5278133749961853,0.20119349658489227,0.1976962387561798,-0.12212669849395752,-0.09665844589471817,0.13394823670387268,0.029604235664010048,-0.2437458634376526,-0.09732126444578171,0.1792784035205841,-0.002424708567559719,0.07377179712057114,-0.20149113237857819,-0.14645127952098846,-0.06233623996376991,-0.10192707926034927,-0.5708995461463928,0.0028524058870971203,0.3210592269897461,0.20686496794223785,-0.4892539978027344,0.10805130004882812,-0.4602808654308319,0.01818188466131687,0.999996542930603,0.07347585260868073,0.060341980308294296,0.09991233795881271,-0.03219583258032799,0.10364904254674911,-0.5311452746391296,0.1485721319913864,0.033026207238435745,0.1614275723695755,0.17919279634952545,-0.13216914236545563,0.3908894658088684,0.12877608835697174,-0.06839794665575027,0.10871419310569763
Oval_Face,-0.0860598012804985,-0.01152897160500288,0.20992988348007202,-0.1375427395105362,0.0038017407059669495,0.010807083919644356,-0.12088369578123093,-0.11782423406839371,0.0360473170876503,0.06411200761795044,-0.08485367149114609,0.04208475723862648,0.01131801400333643,-0.0302048921585083,-0.04826294258236885,-0.06764011085033417,-0.0323123075067997,-0.06706640869379044,0.23326078057289124,0.23312759399414062,-0.13860008120536804,0.10874245315790176,-0.05700196698307991,-0.09086417406797409,0.07347585260868073,1.0000039339065552,-0.033103253692388535,0.0163034126162529,-0.02006063237786293,0.1260250359773636,-0.05818573012948036,0.22953413426876068,0.00510378135368228,0.042941343039274216,0.08490252494812012,-0.052632465958595276,0.1757039576768875,-0.05191654711961746,-0.06049652770161629,0.11607691645622253
Pale_Skin,-0.04262635111808777,0.040929004549980164,0.0855267122387886,-0.036601193249225616,-0.019248995929956436,0.04110792279243469,0.042443111538887024,-0.05524223670363426,-0.03151201829314232,0.06437447667121887,-0.020739613100886345,-0.018925169482827187,-0.03374083340167999,-0.029768412932753563,-0.024509547278285027,-0.025637103244662285,-0.03792847692966461,-0.017844069749116898,0.03837564215064049,-0.08031775057315826,-0.07471538335084915,-0.06635601073503494,-0.028773557394742966,-0.01238938607275486,0.060341980308294296,-0.033103253692388535,0.999997615814209,0.0025103515945374966,-0.027617258951067924,-0.038408465683460236,-0.03400449454784393,-0.07118555158376694,0.015470125712454319,0.020274857059121132,-0.019498739391565323,-0.02440287359058857,0.0635707750916481,-0.00820227712392807,-0.029155569151043892,0.04341309517621994
Pointy_Nose,-0.026201197877526283,0.16948500275611877,0.2396591305732727,-0.12069554626941681,-0.05529790744185448,0.01297213975340128,0.0661461278796196,-0.16873693466186523,-0.04510924965143204,0.14321941137313843,-0.061086636036634445,0.04165969416499138,-0.024325132369995117,-0.12141900509595871,-0.09467047452926636,-0.10316838324069977,-0.07700709253549576,-0.06539461016654968,0.2774551212787628,0.07461819052696228,-0.22988198697566986,0.009344229474663734,-0.06402582675218582,-0.05173572525382042,0.09991233795881271,0.0163034126162529,0.0025103515945374966,1.0000028610229492,-0.056105516850948334,0.18885153532028198,-0.04924999549984932,0.05632112920284271,-0.021134596318006516,0.1462557017803192,0.12009396404027939,-0.0840836688876152,0.27219289541244507,0.07156894356012344,-0.06690011918544769,0.0919017642736435
Receding_Hairline,-0.033653389662504196,-0.03260613605380058,-0.18328039348125458,0.1268954575061798,0.14498034119606018,-0.10994555056095123,0.0015541203320026398,0.2161029577255249,-0.010113496333360672,-0.0757531151175499,-0.002633283846080303,-0.10004621744155884,-0.042139932513237,0.197072371840477,0.20408543944358826,0.09625294059515,0.048043638467788696,0.29377350211143494,-0.11233828961849213,0.018188880756497383,0.1286013424396515,0.019253654405474663,0.0551033541560173,0.009435223415493965,-0.03219583258032799,-0.02006063237786293,-0.027617258951067924,-0.056105516850948334,0.9999954700469971,-0.03217002749443054,0.0072230990044772625,0.018625708296895027,-0.06063220649957657,-0.11688849329948425,-0.0031875374261289835,-0.060720302164554596,-0.1319858431816101,-0.04720671847462654,0.1730363667011261,-0.21544577181339264
Rosy_Cheeks,-0.0834803655743599,0.2457524538040161,0.1779174655675888,-0.0935584306716919,-0.03506064787507057,0.0560794435441494,0.08297615498304367,-0.06843774765729904,-0.04528963938355446,0.16080433130264282,-0.05288144201040268,0.009085000492632389,-0.03306352347135544,-0.048978760838508606,-0.038825493305921555,-0.06676216423511505,-0.060535978525877,-0.04163573682308197,0.3096882998943329,0.24969393014907837,-0.21041235327720642,0.14844676852226257,-0.04874243214726448,0.00020431060693226755,0.10364904254674911,0.1260250359773636,-0.038408465683460236,0.18885153532028198,-0.03217002749443054,1.0000028610229492,-0.05625147745013237,0.22334876656532288,-0.03176317736506462,0.13746236264705658,0.22466793656349182,-0.05387811362743378,0.26456376910209656,0.14125482738018036,-0.06377057731151581,0.04732832685112953
Sideburns,0.24937699735164642,-0.11141931265592575,-0.0975697711110115,0.08730527758598328,0.05156444385647774,-0.07351763546466827,-0.045915279537439346,0.12040077149868011,0.04463668540120125,-0.09999530762434006,-0.022264469414949417,-0.033768609166145325,0.13544340431690216,0.09817388653755188,0.005675893276929855,0.03916909545660019,0.5325538516044617,-0.007015051320195198,-0.17275093495845795,-0.14674027264118195,0.26379579305648804,-0.09311766177415848,0.3594180643558502,-0.012611291371285915,-0.5311452746391296,-0.05818573012948036,-0.03400449454784393,-0.04924999549984932,0.0072230990044772625,-0.05625147745013237,1.0000027418136597,-0.10716554522514343,-0.02849002182483673,-0.07344137132167816,-0.10161042958498001,0.07644578069448471,-0.21042360365390778,-0.07106374204158783,0.028707385063171387,-0.08010461181402206
Smiling,-0.08881624788045883,0.11988165974617004,0.18553435802459717,0.09734989702701569,0.007315545342862606,0.0571981742978096,0.020363816991448402,0.07339400053024292,-0.012971431016921997,0.08890232443809509,-0.0680428221821785,0.0405937023460865,-0.005594470072537661,0.01901123858988285,0.08109261840581894,-0.05640647932887077,-0.10244450718164444,-0.00010514970927033573,0.22685782611370087,0.7070920467376709,-0.1789572536945343,0.5519813895225525,-0.09777051210403442,0.07369622588157654,0.1485721319913864,0.22953413426876068,-0.07118555158376694,0.05632112920284271,0.018625708296895027,0.22334876656532288,-0.10716554522514343,1.0000019073486328,0.004438010044395924,0.09925226122140884,0.19512850046157837,-0.07561347633600235,0.22903086245059967,0.10918575525283813,-0.016120292246341705,-0.0072540100663900375
Straight_Hair,0.04821353033185005,-0.05935616046190262,0.046180155128240585,0.023234954103827477,-0.07033298164606094,0.024693291634321213,-0.04484676197171211,-0.029849160462617874,0.1307375580072403,-0.00022032350534573197,-0.04181048274040222,-0.020025592297315598,0.08716490864753723,-0.029562748968601227,-0.02617189660668373,-0.01589185744524002,-0.05163520202040672,-0.010281627997756004,-0.06692012399435043,-0.016982994973659515,0.06754288822412491,-0.016056910157203674,-0.03201288729906082,0.0012843451695516706,0.033026207238435745,0.00510378135368228,0.015470125712454319,-0.021134596318006516,-0.06063220649957657,-0.03176317736506462,-0.02849002182483673,0.004438010044395924,0.9999991655349731,-0.31462782621383667,-0.07831732928752899,-0.10934923589229584,-0.058591049164533615,-0.032172560691833496,0.07997819036245346,0.05440007522702217
Wavy_Hair,-0.12575361132621765,0.2199442833662033,0.23041418194770813,-0.13483427464962006,-0.09685486555099487,0.0651923269033432,0.13839921355247498,-0.15096507966518402,-0.12119101732969284,0.1647738665342331,-0.01975168101489544,0.1633504182100296,-0.07841259241104126,-0.1076391339302063,-0.09303941577672958,-0.09814746677875519,-0.104463592171669,-0.0938945859670639,0.33042111992836,0.13298699259757996,-0.3348484933376312,0.05277258902788162,-0.08319936692714691,0.023294690996408463,0.1614275723695755,0.042941343039274216,0.020274857059121132,0.1462557017803192,-0.11688849329948425,0.13746236264705658,-0.07344137132167816,0.09925226122140884,-0.31462782621383667,1.0000022649765015,0.12716764211654663,-0.12720884382724762,0.3737572133541107,0.13402527570724487,-0.14335060119628906,0.0919770821928978
